"COLEGIUL NAŢIONAL ""GHEORGHE MUNTEANU MURGOCI""",./SpecPerLic.aspx?jud=8&Lic=11300460,Teoretica,Umanist,Filologie,8.48
"COLEGIUL NAŢIONAL ""GHEORGHE MUNTEANU MURGOCI""",./SpecPerLic.aspx?jud=8&Lic=11300460,Teoretica,Real,Matematică-Informatică,9.23
"COLEGIUL NAŢIONAL ""GHEORGHE MUNTEANU MURGOCI""",./SpecPerLic.aspx?jud=8&Lic=11300460,Teoretica,Real,Matematică-Informatică,9.67
"COLEGIUL NAŢIONAL ""GHEORGHE MUNTEANU MURGOCI""",./SpecPerLic.aspx?jud=8&Lic=11300460,Teoretica,Real,Ştiinţe ale Naturii,9.41
"COLEGIUL NAŢIONAL ""GHEORGHE MUNTEANU MURGOCI""",./SpecPerLic.aspx?jud=8&Lic=11300460,Teoretica,Umanist,Ştiinţe Sociale,8.97
"COLEGIUL NAŢIONAL ""NICOLAE BĂLCESCU""",./SpecPerLic.aspx?jud=8&Lic=11300461,Teoretica,Real,Matematică-Informatică,8.1
"COLEGIUL NAŢIONAL ""NICOLAE BĂLCESCU""",./SpecPerLic.aspx?jud=8&Lic=11300461,Teoretica,Real,Ştiinţe ale Naturii,8.27
"COLEGIUL NAŢIONAL ""NICOLAE BĂLCESCU""",./SpecPerLic.aspx?jud=8&Lic=11300461,Teoretica,Umanist,Ştiinţe Sociale,8.42
"COLEGIUL TEHNIC ""COSTIN D. NENIŢESCU""",./SpecPerLic.aspx?jud=8&Lic=11300462,Tehnologica,Resurse naturale si protectia mediului,Protecţia mediului,6.01
"COLEGIUL TEHNIC ""COSTIN D. NENIŢESCU""",./SpecPerLic.aspx?jud=8&Lic=11300462,Tehnologica,Servicii,Turism şi alimentaţie,6.28
"LICEUL PEDAGOGIC ""D.P.PERPESSICIUS""",./SpecPerLic.aspx?jud=8&Lic=11300507,Teoretica,Umanist,Filologie,7.87
"LICEUL PEDAGOGIC ""D.P.PERPESSICIUS""",./SpecPerLic.aspx?jud=8&Lic=11300507,Teoretica,Real,Ştiinţe ale Naturii,7.72
"LICEUL TEHNOLOGIC ""ANGHEL SALIGNY""",./SpecPerLic.aspx?jud=8&Lic=11300508,Tehnologica,Tehnic,Electronică automatizări,4.01
"LICEUL TEHNOLOGIC ""ANGHEL SALIGNY""",./SpecPerLic.aspx?jud=8&Lic=11300508,Tehnologica,Tehnic,Mecanică,4.58
"LICEUL TEHNOLOGIC ""EDMOND NICOLAU"" BRĂILA",./SpecPerLic.aspx?jud=8&Lic=11300509,Tehnologica,Resurse naturale si protectia mediului,Industrie alimentară,6.43
"LICEUL TEHNOLOGIC ""EDMOND NICOLAU"" BRĂILA",./SpecPerLic.aspx?jud=8&Lic=11300509,Tehnologica,Servicii,Turism şi alimentaţie,6.62
"LICEUL TEHNOLOGIC ""GHEORGHE K.CONSTANTINESCU""",./SpecPerLic.aspx?jud=8&Lic=11300510,Tehnologica,Resurse naturale si protectia mediului,Agricultură,4.4
"LICEUL TEHNOLOGIC ""GHEORGHE K.CONSTANTINESCU""",./SpecPerLic.aspx?jud=8&Lic=11300510,Tehnologica,Resurse naturale si protectia mediului,Industrie alimentară,4.36
"LICEUL TEHNOLOGIC ""GRIGORE MOISIL""",./SpecPerLic.aspx?jud=8&Lic=11300511,Tehnologica,Tehnic,Electric,4.31
"LICEUL TEHNOLOGIC ""GRIGORE MOISIL""",./SpecPerLic.aspx?jud=8&Lic=11300511,Tehnologica,Tehnic,Fabricarea produselor din lemn,5.13
"LICEUL TEHNOLOGIC ""MATEI BASARAB"" MĂXINENI",./SpecPerLic.aspx?jud=8&Lic=11300587,Tehnologica,Resurse naturale si protectia mediului,Industrie alimentară,3.4
"LICEUL TEHNOLOGIC ""NICOLAE ONCESCU""",./SpecPerLic.aspx?jud=8&Lic=11300543,Tehnologica,Servicii,Turism şi alimentaţie,3.83
"LICEUL TEHNOLOGIC ""NICOLAE TITULESCU"" ÎNSURĂŢEI",./SpecPerLic.aspx?jud=8&Lic=11300555,Tehnologica,Servicii,Comerţ,5.11
"LICEUL TEHNOLOGIC ""NICOLAE TITULESCU"" ÎNSURĂŢEI",./SpecPerLic.aspx?jud=8&Lic=11300555,Teoretica,Umanist,Filologie,6.56
"LICEUL TEHNOLOGIC ""NICOLAE TITULESCU"" ÎNSURĂŢEI",./SpecPerLic.aspx?jud=8&Lic=11300555,Teoretica,Real,Matematică-Informatică,3.73
"LICEUL TEHNOLOGIC ""PANAIT ISTRATI"" BRĂILA",./SpecPerLic.aspx?jud=8&Lic=11300512,Tehnologica,Tehnic,Electric,4.63
"LICEUL TEHNOLOGIC ""PANAIT ISTRATI"" BRĂILA",./SpecPerLic.aspx?jud=8&Lic=11300512,Tehnologica,Tehnic,Mecanică,3.84
"LICEUL TEORETIC ""CONSTANTIN ANGELESCU""",./SpecPerLic.aspx?jud=8&Lic=11300541,Teoretica,Umanist,Filologie,5.82
"LICEUL TEORETIC ""CONSTANTIN ANGELESCU""",./SpecPerLic.aspx?jud=8&Lic=11300541,Teoretica,Real,Matematică-Informatică,5.65
"LICEUL TEORETIC ""GEORGE VÂLSAN""",./SpecPerLic.aspx?jud=8&Lic=11300539,Teoretica,Umanist,Filologie,5.53
"LICEUL TEORETIC ""GEORGE VÂLSAN""",./SpecPerLic.aspx?jud=8&Lic=11300539,Teoretica,Real,Matematică-Informatică,4.49
"LICEUL TEORETIC ""MIHAIL SEBASTIAN""",./SpecPerLic.aspx?jud=8&Lic=11300514,Teoretica,Umanist,Filologie,7.3
"LICEUL TEORETIC ""MIHAIL SEBASTIAN""",./SpecPerLic.aspx?jud=8&Lic=11300514,Teoretica,Real,Ştiinţe ale Naturii,7.32
"LICEUL TEORETIC ""MIHAIL SEBASTIAN""",./SpecPerLic.aspx?jud=8&Lic=11300514,Teoretica,Umanist,Ştiinţe Sociale,7.43
"LICEUL TEORETIC ""NICOLAE IORGA""",./SpecPerLic.aspx?jud=8&Lic=11300515,Teoretica,Umanist,Filologie,8.25
"LICEUL TEORETIC ""NICOLAE IORGA""",./SpecPerLic.aspx?jud=8&Lic=11300515,Teoretica,Real,Matematică-Informatică,8.61
"LICEUL TEORETIC ""NICOLAE IORGA""",./SpecPerLic.aspx?jud=8&Lic=11300515,Teoretica,Real,Ştiinţe ale Naturii,8.68
"LICEUL TEORETIC ""NICOLAE IORGA""",./SpecPerLic.aspx?jud=8&Lic=11300515,Teoretica,Umanist,Ştiinţe Sociale,8.64
"LICEUL TEORETIC ""PANAIT CERNA""",./SpecPerLic.aspx?jud=8&Lic=11300516,Teoretica,Umanist,Filologie,7.58
"LICEUL TEORETIC ""PANAIT CERNA""",./SpecPerLic.aspx?jud=8&Lic=11300516,Teoretica,Real,Matematică-Informatică,7.68
"LICEUL TEORETIC ""PANAIT CERNA""",./SpecPerLic.aspx?jud=8&Lic=11300516,Teoretica,Real,Ştiinţe ale Naturii,7.66
"LICEUL TEORETIC ""PANAIT CERNA""",./SpecPerLic.aspx?jud=8&Lic=11300516,Teoretica,Umanist,Ştiinţe Sociale,7.77
"COLEGIUL ECONOMIC ""OCTAV ONICESCU"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293697,Tehnologica,Servicii,Comerţ,6.8
"COLEGIUL ECONOMIC ""OCTAV ONICESCU"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293697,Tehnologica,Servicii,Economic,6.72
"COLEGIUL ECONOMIC ""OCTAV ONICESCU"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293697,Tehnologica,Servicii,Turism şi alimentaţie,6.65
"COLEGIUL NATIONAL ""A.T.LAURIAN"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293445,Teoretica,Umanist,Filologie,8.6
"COLEGIUL NATIONAL ""A.T.LAURIAN"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293445,Teoretica,Umanist,Filologie,5.12
"COLEGIUL NATIONAL ""A.T.LAURIAN"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293445,Teoretica,Real,Matematică-Informatică,8.27
"COLEGIUL NATIONAL ""A.T.LAURIAN"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293445,Teoretica,Real,Ştiinţe ale Naturii,8.42
"COLEGIUL NATIONAL ""A.T.LAURIAN"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293445,Teoretica,Umanist,Ştiinţe Sociale,8.42
"COLEGIUL NATIONAL ""GRIGORE GHICA"" DOROHOI",./SpecPerLic.aspx?jud=9&Lic=11293774,Teoretica,Umanist,Filologie,5.66
"COLEGIUL NATIONAL ""GRIGORE GHICA"" DOROHOI",./SpecPerLic.aspx?jud=9&Lic=11293774,Teoretica,Real,Matematică-Informatică,5.32
"COLEGIUL NATIONAL ""GRIGORE GHICA"" DOROHOI",./SpecPerLic.aspx?jud=9&Lic=11293774,Teoretica,Real,Ştiinţe ale Naturii,5.63
"COLEGIUL NATIONAL ""GRIGORE GHICA"" DOROHOI",./SpecPerLic.aspx?jud=9&Lic=11293774,Teoretica,Umanist,Ştiinţe Sociale,6.14
"COLEGIUL NATIONAL ""MIHAI EMINESCU"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293454,Teoretica,Umanist,Filologie,7.67
"COLEGIUL NATIONAL ""MIHAI EMINESCU"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293454,Teoretica,Real,Matematică-Informatică,8.83
"COLEGIUL NATIONAL ""MIHAI EMINESCU"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293454,Teoretica,Real,Ştiinţe ale Naturii,8.66
"COLEGIUL NATIONAL ""MIHAI EMINESCU"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293454,Teoretica,Umanist,Ştiinţe Sociale,8.56
"COLEGIUL TEHNIC ""GHEORGHE ASACHI"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293746,Tehnologica,Tehnic,Electric,6.35
"COLEGIUL TEHNIC ""GHEORGHE ASACHI"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293746,Tehnologica,Tehnic,Electronică automatizări,5.9
"COLEGIUL TEHNIC ""GHEORGHE ASACHI"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293746,Teoretica,Umanist,Filologie,6.73
"COLEGIUL TEHNIC ""GHEORGHE ASACHI"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293746,Teoretica,Real,Matematică-Informatică,6.24
"COLEGIUL TEHNIC ""GHEORGHE ASACHI"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293746,Tehnologica,Tehnic,Mecanică,5.65
"COLEGIUL TEHNIC ""GHEORGHE ASACHI"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293746,Teoretica,Real,Ştiinţe ale Naturii,6.74
"COLEGIUL TEHNIC ""GHEORGHE ASACHI"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293746,Teoretica,Umanist,Ştiinţe Sociale,7.07
"LICEUL ""ALEXANDRU CEL BUN’’ BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293753,Teoretica,Umanist,Filologie,5.67
"LICEUL ""ALEXANDRU CEL BUN’’ BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293753,Tehnologica,Tehnic,Industrie textilă şi pielărie,4.57
"LICEUL ""ALEXANDRU CEL BUN’’ BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293753,Teoretica,Real,Ştiinţe ale Naturii,5.26
"LICEUL ""DEMOSTENE BOTEZ"" TRUŞEŞTI",./SpecPerLic.aspx?jud=9&Lic=11293367,Tehnologica,Resurse naturale si protectia mediului,Agricultură,3.57
"LICEUL ""DEMOSTENE BOTEZ"" TRUŞEŞTI",./SpecPerLic.aspx?jud=9&Lic=11293367,Teoretica,Real,Ştiinţe ale Naturii,5.39
"LICEUL ""DIMITRIE CANTEMIR"" DARABANI",./SpecPerLic.aspx?jud=9&Lic=11293504,Tehnologica,Resurse naturale si protectia mediului,Industrie alimentară,5.5
"LICEUL ""DIMITRIE CANTEMIR"" DARABANI",./SpecPerLic.aspx?jud=9&Lic=11293504,Teoretica,Real,Matematică-Informatică,4.09
"LICEUL ""DIMITRIE CANTEMIR"" DARABANI",./SpecPerLic.aspx?jud=9&Lic=11293504,Tehnologica,Tehnic,Mecanică,2.94
"LICEUL ""DIMITRIE CANTEMIR"" DARABANI",./SpecPerLic.aspx?jud=9&Lic=11293504,Teoretica,Real,Ştiinţe ale Naturii,7.23
"LICEUL ""DIMITRIE CANTEMIR"" DARABANI",./SpecPerLic.aspx?jud=9&Lic=11293504,Teoretica,Umanist,Ştiinţe Sociale,7.4
"LICEUL ""DIMITRIE NEGREANU"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293444,Tehnologica,Tehnic,Mecanică,4.09
"LICEUL ""DIMITRIE NEGREANU"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293444,Teoretica,Real,Ştiinţe ale Naturii,5.2
"LICEUL ""REGINA MARIA"" DOROHOI",./SpecPerLic.aspx?jud=9&Lic=11293635,Tehnologica,Servicii,Economic,5.93
"LICEUL ""REGINA MARIA"" DOROHOI",./SpecPerLic.aspx?jud=9&Lic=11293635,Tehnologica,Servicii,Estetica şi igiena corpului omenesc,5.43
"LICEUL ""REGINA MARIA"" DOROHOI",./SpecPerLic.aspx?jud=9&Lic=11293635,Teoretica,Umanist,Filologie,6.04
"LICEUL ""REGINA MARIA"" DOROHOI",./SpecPerLic.aspx?jud=9&Lic=11293635,Teoretica,Real,Matematică-Informatică,8.1
"LICEUL ""REGINA MARIA"" DOROHOI",./SpecPerLic.aspx?jud=9&Lic=11293635,Teoretica,Real,Ştiinţe ale Naturii,6.58
"LICEUL ""REGINA MARIA"" DOROHOI",./SpecPerLic.aspx?jud=9&Lic=11293635,Teoretica,Umanist,Ştiinţe Sociale,6.41
"LICEUL PEDAGOGIC ""NICOLAE IORGA"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293512,Teoretica,Umanist,Filologie,7.59
"LICEUL PEDAGOGIC ""NICOLAE IORGA"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293512,Teoretica,Real,Matematică-Informatică,7.56
"LICEUL PEDAGOGIC ""NICOLAE IORGA"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293512,Teoretica,Real,Ştiinţe ale Naturii,7.34
"LICEUL PEDAGOGIC ""NICOLAE IORGA"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293512,Teoretica,Umanist,Ştiinţe Sociale,7.78
"LICEUL TEHNOLOGIC ""AL.VLAHUTA"" SENDRICENI",./SpecPerLic.aspx?jud=9&Lic=11293433,Tehnologica,Resurse naturale si protectia mediului,Agricultură,2.86
"LICEUL TEHNOLOGIC ""AL.VLAHUTA"" SENDRICENI",./SpecPerLic.aspx?jud=9&Lic=11293433,Tehnologica,Resurse naturale si protectia mediului,Industrie alimentară,3.02
"LICEUL TEHNOLOGIC ""AL.VLAHUTA"" SENDRICENI",./SpecPerLic.aspx?jud=9&Lic=11293433,Tehnologica,Servicii,Turism şi alimentaţie,3.84
"LICEUL TEHNOLOGIC ""ELIE RADU"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293443,Tehnologica,Resurse naturale si protectia mediului,Protecţia mediului,4.49
"LICEUL TEHNOLOGIC ""NICOLAE BALCESCU"" FLAMÂNZI",./SpecPerLic.aspx?jud=9&Lic=11293739,Tehnologica,Resurse naturale si protectia mediului,Protecţia mediului,5.24
"LICEUL TEHNOLOGIC ""NICOLAE BALCESCU"" FLAMÂNZI",./SpecPerLic.aspx?jud=9&Lic=11293739,Teoretica,Real,Ştiinţe ale Naturii,6.55
"LICEUL TEHNOLOGIC ""NICOLAE BALCESCU"" FLAMÂNZI",./SpecPerLic.aspx?jud=9&Lic=11293739,Teoretica,Umanist,Ştiinţe Sociale,6
"LICEUL TEHNOLOGIC ""PETRU RAREŞ’’ BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293508,Tehnologica,Tehnic,Mecanică,3.97
"LICEUL TEHNOLOGIC ""PETRU RAREŞ’’ BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293508,Tehnologica,Resurse naturale si protectia mediului,Protecţia mediului,4.09
"LICEUL TEHNOLOGIC ""STEFAN CEL MARE SI SFANT"" VORONA",./SpecPerLic.aspx?jud=9&Lic=11293568,Tehnologica,Resurse naturale si protectia mediului,Agricultură,3.88
"LICEUL TEHNOLOGIC ""STEFAN CEL MARE SI SFANT"" VORONA",./SpecPerLic.aspx?jud=9&Lic=11293568,Tehnologica,Servicii,Turism şi alimentaţie,4.01
"LICEUL TEHNOLOGIC ""STEFAN CEL MARE SI SFANT"" VORONA",./SpecPerLic.aspx?jud=9&Lic=11293568,Teoretica,Real,Ştiinţe ale Naturii,3.29
LICEUL TEHNOLOGIC BUCECEA,./SpecPerLic.aspx?jud=9&Lic=11293518,Tehnologica,Resurse naturale si protectia mediului,Industrie alimentară,3.32
LICEUL TEHNOLOGIC BUCECEA,./SpecPerLic.aspx?jud=9&Lic=11293518,Teoretica,Real,Matematică-Informatică,4.33
LICEUL TEHNOLOGIC COŢUŞCA,./SpecPerLic.aspx?jud=9&Lic=11293615,Tehnologica,Resurse naturale si protectia mediului,Protecţia mediului,2.6
LICEUL TEHNOLOGIC PLOPENII MARI,./SpecPerLic.aspx?jud=9&Lic=11293277,Tehnologica,Resurse naturale si protectia mediului,Industrie alimentară,3.45
"LICEUL TEORETIC ""ANASTASIE BASOTA"" POMÂRLA",./SpecPerLic.aspx?jud=9&Lic=11293754,Teoretica,Real,Ştiinţe ale Naturii,2.94
"LICEUL TEORETIC ""DR. MIHAI CIUCA"" SAVENI",./SpecPerLic.aspx?jud=9&Lic=11293388,Teoretica,Umanist,Filologie,6.07
"LICEUL TEORETIC ""DR. MIHAI CIUCA"" SAVENI",./SpecPerLic.aspx?jud=9&Lic=11293388,Tehnologica,Tehnic,Industrie textilă şi pielărie,3.33
"LICEUL TEORETIC ""DR. MIHAI CIUCA"" SAVENI",./SpecPerLic.aspx?jud=9&Lic=11293388,Teoretica,Real,Ştiinţe ale Naturii,5.74
"LICEUL TEORETIC ""DR. MIHAI CIUCA"" SAVENI",./SpecPerLic.aspx?jud=9&Lic=11293388,Teoretica,Umanist,Ştiinţe Sociale,5.53
"LICEUL TEORETIC ""GRIGORE ANTIPA"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293437,Teoretica,Real,Matematică-Informatică,7.32
"LICEUL TEORETIC ""GRIGORE ANTIPA"" BOTOSANI",./SpecPerLic.aspx?jud=9&Lic=11293437,Teoretica,Real,Ştiinţe ale Naturii,7.3
"LICEUL""STEFAN D. LUCHIAN’’ STEFANESTI",./SpecPerLic.aspx?jud=9&Lic=11293493,Tehnologica,Resurse naturale si protectia mediului,Agricultură,2.34
"SEMINARUL TEOLOGIC LICEAL ORTODOX ""SF.IOAN IACOB"" DOROHOI",./SpecPerLic.aspx?jud=9&Lic=11293735,Teoretica,Umanist,Filologie,3.68
Colegiul de Științe ale Naturii 'Emil Racoviță' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307310,Teoretica,Real,Matematică-Informatică,8.44
Colegiul de Științe ale Naturii 'Emil Racoviță' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307310,Teoretica,Real,Ştiinţe ale Naturii,8.19
Colegiul de Științe ale Naturii 'Emil Racoviță' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307310,Teoretica,Umanist,Ştiinţe Sociale,8.08
Colegiul de Științe 'Grigore Antipa' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307465,Teoretica,Real,Matematică-Informatică,8.68
Colegiul de Științe 'Grigore Antipa' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307465,Tehnologica,Resurse naturale si protectia mediului,Protecţia mediului,8
Colegiul de Științe 'Grigore Antipa' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307465,Teoretica,Real,Ştiinţe ale Naturii,8.48
Colegiul Național 'Andrei Șaguna' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307363,Teoretica,Real,Matematică-Informatică,9.47
Colegiul Național 'Andrei Șaguna' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307363,Teoretica,Real,Ştiinţe ale Naturii,9.4
Colegiul Național 'Andrei Șaguna' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307363,Teoretica,Real,Ştiinţe ale Naturii,8.76
Colegiul Național 'Andrei Șaguna' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307363,Teoretica,Umanist,Ştiinţe Sociale,9.11
Colegiul Național 'Aprily Lajos' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307689,Tehnologica,Servicii,Comerţ,4.79
Colegiul Național 'Aprily Lajos' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307689,Teoretica,Umanist,Filologie,5.19
Colegiul Național 'Aprily Lajos' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307689,Teoretica,Real,Matematică-Informatică,6.28
Colegiul Național 'Aprily Lajos' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307689,Teoretica,Real,Ştiinţe ale Naturii,6.61
Colegiul Național de Informatică 'Gr. Moisil' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307518,Teoretica,Real,Matematică-Informatică,8.94
Colegiul Național 'Doamna Stanca' Făgăraș,./SpecPerLic.aspx?jud=10&Lic=11307377,Teoretica,Umanist,Filologie,6.41
Colegiul Național 'Doamna Stanca' Făgăraș,./SpecPerLic.aspx?jud=10&Lic=11307377,Teoretica,Real,Ştiinţe ale Naturii,4.54
Colegiul Național 'Doamna Stanca' Făgăraș,./SpecPerLic.aspx?jud=10&Lic=11307377,Teoretica,Real,Ştiinţe ale Naturii,6.76
Colegiul Național 'Doamna Stanca' Făgăraș,./SpecPerLic.aspx?jud=10&Lic=11307377,Teoretica,Umanist,Ştiinţe Sociale,6.41
Colegiul Național 'Dr. Ioan Meșotă' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307687,Teoretica,Umanist,Filologie,9.04
Colegiul Național 'Dr. Ioan Meșotă' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307687,Teoretica,Real,Matematică-Informatică,9.42
Colegiul Național 'Dr. Ioan Meșotă' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307687,Teoretica,Real,Ştiinţe ale Naturii,9.55
Colegiul Național 'Dr. Ioan Meșotă' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307687,Teoretica,Real,Ştiinţe ale Naturii,9.13
Colegiul Național 'Dr. Ioan Meșotă' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307687,Teoretica,Real,Ştiinţe ale Naturii,9.28
Colegiul Național Economic 'Andrei Bârseanu' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307698,Tehnologica,Servicii,Comerţ,7.57
Colegiul Național Economic 'Andrei Bârseanu' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307698,Tehnologica,Servicii,Economic,7.38
Colegiul Național Economic 'Andrei Bârseanu' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307698,Tehnologica,Servicii,Turism şi alimentaţie,7.31
Colegiul Național 'Radu Negru' Făgăraș,./SpecPerLic.aspx?jud=10&Lic=11307651,Teoretica,Real,Matematică-Informatică,7.5
Colegiul Național 'Radu Negru' Făgăraș,./SpecPerLic.aspx?jud=10&Lic=11307651,Teoretica,Real,Ştiinţe ale Naturii,7.31
Colegiul Național 'Radu Negru' Făgăraș,./SpecPerLic.aspx?jud=10&Lic=11307651,Teoretica,Umanist,Ştiinţe Sociale,7.13
Colegiul Național 'Unirea' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307526,Teoretica,Umanist,Filologie,8.53
Colegiul Național 'Unirea' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307526,Teoretica,Umanist,Filologie,7.72
Colegiul Național 'Unirea' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307526,Teoretica,Real,Matematică-Informatică,8.75
Colegiul Național 'Unirea' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307526,Teoretica,Real,Ştiinţe ale Naturii,8.67
Colegiul Național 'Unirea' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307526,Teoretica,Umanist,Ştiinţe Sociale,8.02
Colegiul 'Nicolae Titulescu' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307559,Teoretica,Umanist,Filologie,7.81
Colegiul 'Nicolae Titulescu' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307559,Teoretica,Real,Matematică-Informatică,8.14
Colegiul 'Nicolae Titulescu' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307559,Teoretica,Real,Ştiinţe ale Naturii,7.94
Colegiul 'Nicolae Titulescu' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307559,Teoretica,Umanist,Ştiinţe Sociale,7.89
Colegiul pentru Agricultură și Industrie Alimentară 'Țara Bârsei' Prejmer,./SpecPerLic.aspx?jud=10&Lic=11307686,Tehnologica,Resurse naturale si protectia mediului,Agricultură,4.11
Colegiul pentru Agricultură și Industrie Alimentară 'Țara Bârsei' Prejmer,./SpecPerLic.aspx?jud=10&Lic=11307686,Tehnologica,Servicii,Economic,4.55
Colegiul Tehnic de Transporturi Brașov,./SpecPerLic.aspx?jud=10&Lic=11307653,Tehnologica,Tehnic,Mecanică,5.59
Colegiul Tehnic Energetic 'Remus Răduleț' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307612,Tehnologica,Tehnic,Electric,5.6
Colegiul Tehnic Energetic 'Remus Răduleț' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307612,Tehnologica,Tehnic,Electronică automatizări,6.22
Colegiul Tehnic Energetic 'Remus Răduleț' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307612,Tehnologica,Tehnic,Electronică automatizări,4.4
Colegiul Tehnic Energetic 'Remus Răduleț' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307612,Tehnologica,Tehnic,Electronică automatizări,5.73
Colegiul Tehnic 'Maria Baiulescu' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307515,Tehnologica,Servicii,Estetica şi igiena corpului omenesc,6.55
Colegiul Tehnic 'Maria Baiulescu' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307515,Tehnologica,Tehnic,Industrie textilă şi pielărie,6.12
Colegiul Tehnic 'Maria Baiulescu' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307515,Tehnologica,Servicii,Turism şi alimentaţie,6.8
Colegiul Tehnic 'Mircea Cristea' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307487,Tehnologica,Tehnic,Electronică automatizări,6.73
Colegiul Tehnic 'Mircea Cristea' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307487,Tehnologica,Tehnic,Mecanică,6.09
Colegiul Tehnic 'Mircea Cristea' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307487,Tehnologica,Tehnic,Producţie media,7.11
Colegiul Tehnic 'Mircea Cristea' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307487,Tehnologica,Resurse naturale si protectia mediului,Protecţia mediului,6.89
Colegiul Tehnic 'Simion Mehedinți' Codlea,./SpecPerLic.aspx?jud=10&Lic=11307388,Tehnologica,Servicii,Economic,5.62
Colegiul Tehnic 'Transilvania' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307587,Tehnologica,Tehnic,Electromecanică,5.98
Liceul 'Andrei Mureșanu' Brașov,./SpecPerLic.aspx?jud=10&Lic=11307335,Teoretica,Real,Matematică-Informatică,8.6
